,DATETIMERECEIVEDUTC,DATETIMECOMPLETEDUTC,WORKORDERREFNO,OBJECTID,FACILITYID,INTID,COUNCILDISTRICT,SERVICERECORDID,SERVICECATEGORY,DATETIMERECEIVED,STATUS,DATETIMECOMPLETED,DETAILSUMMARY,LATITUDE,LONGITUDE,IMAGENAME,HYPERLINK,MYSANJOSEREFNO,LASTUPDATETHIRTYDAYS,LASTUPDATE,NOTES,ENTERPRISEID,GlobalID
1148,1626304022000,1627053060000,WO-0000442345,1149,114674,114674,1,772256,Debris & Illegal Dumping,1626278822000,Closed,1627027860000,"2 Construction Debris , 3 General Debris , 3 Other Furniture , 2 Universal Waste",37.2987448,-121.9563319,,,210714-000768,1624485719000,1627102939000,Infront of the house,IWM-ILDM-0000114674,{F1CC641A-933A-4164-8FF2-990548BDE8DC}
1149,1591046400000,1591215540000,WO-0000342669,1150,84267,84267,9,,Debris & Illegal Dumping,1591021200000,Closed,1591190340000,,37.250745,-121.889481,,,,1598362479000,1600986109000,big pile of wood left out for a month,IWM-ILDM-0000084267,{084C842B-680C-4D27-9385-B4AA9067C48C}
1150,1579551480000,1579551600000,WO-0000303559,1151,73157,73157,8,,Debris & Illegal Dumping,1579522680000,Closed,1579522800000,1 Other Appliances,37.323509,-121.79213,,,,1598363363000,1600986109000,Dishwasher,IWM-ILDM-0000073157,{58DC78F9-0985-4968-AAAB-22FEC83C9C65}
1151,1622212976000,1622738160000,WO-0000428204,1152,109736,109736,1,732907,Debris & Illegal Dumping,1622187776000,Closed,1622712960000,1 General Debris,37.29504824,-121.99522947,,,210528-000038,1620165707000,1622782919000,On Graves between Fields and Greene,IWM-ILDM-0000109736,{D9B6E9DF-B494-4968-B667-A6E40C01F7C7}
1152,1540764633000,1540910220000,WO-0000167851,1153,43220,43220,8,237863,Debris & Illegal Dumping,1540739433000,Closed,1540885020000,,37.32416988,-121.82409246,,,181028-000150,1598363160000,1600986109000,Lots of illegal dumping,IWM-ILDM-0000043220,{1023C359-DE60-49A2-B7C9-8828DB10A432}
1153,1559336205000,1559417820000,WO-0000228502,1154,56507,56507,10,338374,Debris & Illegal Dumping,1559311005000,Closed,1559392620000,"1 General Debris , 1 Other Furniture",37.24540502,-121.86713587,,,190531-000355,1598363174000,1600986109000,Another illegal dump at this location,IWM-ILDM-0000056507,{215DA4F9-30D9-438E-9C7A-6CC1645E6B23}
1154,1576522260000,1576522440000,WO-0000292302,1155,70556,70556,2,,Debris & Illegal Dumping,1576493460000,Closed,1576493640000,1 Hazardous Waste,37.258489,-121.830806,,,,1598362736000,1600986109000,Paint bucket,IWM-ILDM-0000070556,{4E2A0DC5-03BF-4003-BC4B-60165B45B33C}
1155,1568846965000,1569956400000,WO-0000264788,1156,64330,64330,9,400511,Debris & Illegal Dumping,1568821765000,Closed,1569931200000,,37.25217696,-121.88021399,,,190918-000495,1598362862000,1600986109000,Trash on the street for 2 weeks now,IWM-ILDM-0000064330,{3D9DCC47-3D65-420B-8096-D06A55F9D6FD}
1156,1565906490000,1567100340000,WO-0000253771,1157,61884,61884,1,380914,Debris & Illegal Dumping,1565881290000,Closed,1567075140000,,37.3051461,-121.9663518,,,190815-000424,1598362435000,1600986109000,Car battery,IWM-ILDM-0000061884,{B0F04DC6-425D-4D0C-B62C-2D4C7EEAB263}
1157,1506835188000,,WO-0000063281,1158,20003,20003,3,59045,Debris & Illegal Dumping,1506809988000,Closed,,,37.33440018,-121.89322662,,,170930-000206,1598363397000,1600986109000,"Dog park, abandoned broken trash can with junk in it",IWM-ILDM-0000020003,{B4629F23-F185-4D09-93B2-F85386A8B4DB}
1158,1449527700000,1449597600000,WO-0000001240,1159,427,427,9,,Debris & Illegal Dumping,1449498900000,Closed,1449568800000,,37.281314,-121.933279,,,,1598362734000,1600986109000,C/S Drycreek Rd. city  garbage can  dumped,IWM-ILDM-0000000427,{60D4FC69-C28E-42C2-B7C0-038BE5DA7622}
1159,1581553183000,,WO-0000311762,1160,75232,75232,9,479532,Debris & Illegal Dumping,1581524383000,Assigned,,,37.2741716,-121.90402038,,,200212-000498,1598362734000,1600986109000,Someone dumped an old RV at Husted and Booksin. The government workers haven’t done anything about it. I don’t think they’re capable of getting ANYTHING done. Where does the city of San Jose find such lazy people?,IWM-ILDM-0000075232,{1F02FC0F-75B4-4FEF-9675-B9FB1453D108}
1160,1620778671000,1620920100000,WO-0000423495,1161,108164,108164,2,720413,Debris & Illegal Dumping,1620753471000,Closed,1620894900000,"1 Garbage , 1 General Debris , 3 Other E-waste",37.26046803,-121.8021702,,,210511-000905,1618351323000,1620968530000,In the street,IWM-ILDM-0000108164,{A1CFF95F-2D7E-4E9A-AB92-7AFE1A437F82}
1161,1563199339000,1563229860000,WO-0000243386,1162,59670,59670,3,361970,Debris & Illegal Dumping,1563174139000,Closed,1563204660000,,37.33659163,-121.86812829,,,190715-000026,1598363326000,1600986109000,"Trash & feces, from a homeless camp",IWM-ILDM-0000059670,{25BEB5A7-E44C-4C38-8576-68A615320D3C}
1162,1561848531000,1562602560000,WO-0000238149,1163,58606,58606,1,354225,Debris & Illegal Dumping,1561823331000,Closed,1562577360000,,37.30601876,-121.97228249,,,190629-000164,1598363195000,1600986109000,Mattress and box spring,IWM-ILDM-0000058606,{629449F7-6DB3-45E3-A31C-AC49EF60F0C5}
1163,1631326728000,1632501300000,WO-0000457727,1164,119276,119276,5,821063,Debris & Illegal Dumping,1631301528000,Closed,1632476100000,,37.3616548,-121.8449599,,,210910-000723,1629928893000,1632546102000,Jackson ave on madden behind by garage entrance,IWM-ILDM-0000119276,{48A27395-5697-42E6-AEAE-1EF843F4BDFE}
1164,1617749134000,1617824160000,WO-0000413642,1165,105460,105460,2,693828,Debris & Illegal Dumping,1617723934000,Closed,1617798960000,,37.26824162,-121.82416638,,,210406-000583,1615215698000,1644606318000,Illegal dumping at Deer run circle by 2 men and a woman.,IWM-ILDM-0000105460,{C9D68F67-D97C-454B-B0C3-34FBB0AEE207}
1165,1533234528000,1533756780000,WO-0000142036,1166,37398,37398,2,196635,Debris & Illegal Dumping,1533209328000,Closed,1533731580000,"4 Construction Debris , 3 Garbage",37.28778991,-121.82395298,,,180802-000190,1598363257000,1600986109000,Trash. various,IWM-ILDM-0000037398,{30772D91-D275-4164-9174-BAC7D3FA1626}
1166,1469644080000,1469714032000,WO-0000016291,1167,6685,6685,2,,Debris & Illegal Dumping,1469618880000,Closed,1469688832000,1 General Debris,37.252741,-121.838925,,,,1598363005000,1644606318000,c/s Don Ricardo freestanding ac unit,IWM-ILDM-0000006685,{F639B326-F231-40E7-86C9-C5C3034C75FF}
1167,1509488329000,,WO-0000070866,1168,21416,21416,7,72686,Debris & Illegal Dumping,1509463129000,Closed,,,37.2930988,-121.8355905,,,171031-000356,1598363392000,1600986109000,Desk beds fridge,IWM-ILDM-0000021416,{6AE56C57-EF28-4234-B206-4AFA81981339}
1168,1580926524000,1581093360000,WO-0000309094,1169,74611,74611,6,475281,Debris & Illegal Dumping,1580897724000,Closed,1581064560000,"1 Washer/Dryer, ",37.32707515,-121.93079241,,,200205-000155,1598363079000,1600986109000,Washer/dryer has been dumped for two months,IWM-ILDM-0000074611,{6E9F4872-E90E-4D07-81F9-D0CA56BA74A2}
1169,1639859796000,1640111340000,WO-0000478450,1170,124935,124935,3,892239,Debris & Illegal Dumping,1639830996000,Closed,1640082540000,1 Garbage,37.35081898,-121.89429617,,,211218-000143,1637532092000,1640152894000,Stroller and box,IWM-ILDM-0000124935,{43CD88E2-A123-4DD2-910A-4C62E8D8E985}
1170,1657554060000,1657555200000,WO-0000518059,1171,136868,136868,2,,Debris & Illegal Dumping,1657528860000,Closed,1657530000000,"1 Construction Debris , 1 Garbage , 3 General Debris",37.27779,-121.812154,,,,1654948878000,1657566081000,baby playpen General debris,IWM-ILDM-0000136868,{0E04B95B-D5B1-4112-9310-634CD8FCFAA5}
1171,1553097791000,1553194020000,WO-0000206477,1172,51454,51454,9,301451,Debris & Illegal Dumping,1553072591000,Closed,1553168820000,,37.28835488,-121.87316347,,,190320-000073,1598362925000,1644606318000,Pile of trash (couches & furniture). It was gone on 3/15/19 and then started piling up again on 3/17/19,IWM-ILDM-0000051454,{0701575D-CEE3-4B74-AA08-9ABAB97E35FB}
1172,1575153270000,1575310140000,WO-0000287211,1173,69390,69390,5,439568,Debris & Illegal Dumping,1575124470000,Closed,1575281340000,4 General Debris,37.34062131,-121.83230706,,,191130-000051,1598363169000,1600986109000,Resident dumping trash....mattress blocking sidewalk,IWM-ILDM-0000069390,{27627518-05E4-4B30-B703-F81401200672}
1173,1519771860000,1519842900000,WO-0000098958,1174,27469,27469,3,,Debris & Illegal Dumping,1519743060000,Closed,1519814100000,1 Couch,37.334005,-121.87352,,,,1598363114000,1600986109000,couch on side of house in curb c/s 12th st,IWM-ILDM-0000027469,{CC40E6CE-F64C-4A51-B27F-E859E9CA13AA}
1174,1606150980000,1606152600000,WO-0000383797,1175,96747,96747,6,,Debris & Illegal Dumping,1606122180000,Closed,1606123800000,.4 General Debris,37.304005,-121.880876,,,,1603548053000,1606168854000,Junk,IWM-ILDM-0000096747,{18A6635D-B016-4E01-8EFA-E0E899D78616}
1175,1594344437000,,WO-0000353206,1176,87636,87636,4,570129,Debris & Illegal Dumping,1594319237000,Closed,,,37.39403648,-121.85990137,,,200709-000535,1598363383000,1600986109000,Sierra road,IWM-ILDM-0000087636,{ED296340-1C3F-489C-9D15-86DDB807E637}
1176,1566572833000,1567022580000,WO-0000256303,1177,62397,62397,8,385561,Debris & Illegal Dumping,1566547633000,Closed,1566997380000,,37.3211597,-121.81836192,,,190823-000050,1598362970000,1600986109000,Cart full junk left over a week ago,IWM-ILDM-0000062397,{AFF03EC2-8E0B-49A2-9849-54201F8258A6}
1177,1509594461000,,WO-0000071183,1178,21474,21474,3,73340,Debris & Illegal Dumping,1509569261000,Closed,,,37.3471877,-121.8911829,,,171101-000471,1598363370000,1600986109000,Homeless encampment at e empire and RR tracks with lots of trash,IWM-ILDM-0000021474,{8C50784B-6011-46B8-A722-1190A5B7972E}
1178,1531406160000,1531413000000,WO-0000135183,1179,35696,35696,6,,Debris & Illegal Dumping,1531380960000,Closed,1531387800000,,37.33115,-121.904694,,,,1598363150000,1600986109000,cs The Alameda scooters blocking sidewalk,IWM-ILDM-0000035696,{EA36E0D2-6353-4F33-BE5D-9B6B2BA96BE3}
1179,1470690660000,1470691022000,WO-0000016955,1180,7025,7025,3,,Debris & Illegal Dumping,1470665460000,Closed,1470665822000,1 General Debris,37.321847,-121.877775,,,,1598363260000,1600986109000,nothing found,IWM-ILDM-0000007025,{54E77F05-AE87-4577-9E57-A8D5074AB0B3}
1180,1605880577000,1606166400000,WO-0000383274,1181,96629,96629,5,628077,Debris & Illegal Dumping,1605851777000,Closed,1606137600000,1 General Debris,37.36265551,-121.83082396,,,201120-000016,1603576889000,1606197694000,Nancy Ln,IWM-ILDM-0000096629,{8DAB043F-E3B7-4FE2-B31F-FC92A9AFD776}
1181,1536601224000,1536771540000,WO-0000153778,1182,40154,40154,3,215777,Debris & Illegal Dumping,1536576024000,Closed,1536746340000,,37.34460493,-121.87329892,,,180910-000238,1598362416000,1600986109000,Trash,IWM-ILDM-0000040154,{7F576088-5B53-4CF7-8400-423D51D3553F}
1182,1621233846000,1621278000000,WO-0000424772,1183,108592,108592,8,723840,Debris & Illegal Dumping,1621208646000,Closed,1621252800000,,37.33742845,-121.78488756,,,210516-000390,1618682470000,1621299673000,5 garbage bags illegally dumped on Ruby Ave. near Timberlake Dr.,IWM-ILDM-0000108592,{58974808-50D1-4717-BD92-093224AEBEEC}
1183,1656859995000,1657116000000,WO-0000516489,1184,136356,136356,5,1034575,Debris & Illegal Dumping,1656834795000,Closed,1657090800000,2 TV Set,37.36232263,-121.83156594,,,220703-000034,1654552888000,1657170091000,Junk on rose Ave at 103 Colonade Square,IWM-ILDM-0000136356,{F6B5FA95-B94C-449B-9FC4-E914DA5A45D3}
1184,1566769620000,1566774655000,WO-0000256920,1185,62522,62522,3,,Debris & Illegal Dumping,1566744420000,Closed,1566749455000,"2 Construction Debris , 2 General Debris",37.3690808,-121.8916233,,,,1598362656000,1600986109000,"Dumped mattresses, piles of wood, garbage bags and misc. trash.",IWM-ILDM-0000062522,{DEF8E152-DBE4-40CF-B94E-27A021819CC3}
1185,1658987192000,1659627720000,WO-0000521604,1186,137946,137946,2,1056123,Debris & Illegal Dumping,1658961992000,Closed,1659602520000,1 Couch,37.26401777,-121.80675498,,,220727-000888,1657058490000,1659675695000,Couch is in the path of right of way,IWM-ILDM-0000137946,{D1369D97-D245-4FB9-8960-BB0FCDA24549}
1186,1579194660000,1579194780000,WO-0000302471,1187,72920,72920,2,,Debris & Illegal Dumping,1579165860000,Closed,1579165980000,2 Mattress,37.257544,-121.818587,,,,1598362935000,1600986109000,2matttress,IWM-ILDM-0000072920,{6369ECE8-5BB0-43D2-AC0A-4EC237F919ED}
1187,1561827224000,1562166780000,WO-0000238068,1188,58587,58587,5,354116,Debris & Illegal Dumping,1561802024000,Closed,1562141580000,,37.3421668,-121.83514416,,,190629-000054,1598363195000,1600986109000,5 gal. Jug of oil,IWM-ILDM-0000058587,{49F35B50-0C49-4715-B33F-AB2528E5DB2F}
1188,1601316515000,1602790980000,WO-0000370637,1189,93216,93216,7,605474,Debris & Illegal Dumping,1601291315000,Closed,1602765780000,1 General Debris,37.29349844,-121.83879156,,,200928-000226,1600207282000,1602824491000,Please pick up,IWM-ILDM-0000093216,{22D87C7A-57D0-4024-AA43-C2F7711C82B8}
1189,1574713013000,1574792640000,WO-0000285895,1190,69141,69141,3,437374,Debris & Illegal Dumping,1574684213000,Closed,1574763840000,,37.34350756,-121.88720584,,,191125-000320,1598362541000,1600986109000,By utility box. Microwave oven,IWM-ILDM-0000069141,{E5E43FD6-A593-4FDF-B6FA-D418F383F54C}
1190,1513018740000,1513109340000,WO-0000079389,1191,23176,23176,3,90925,Debris & Illegal Dumping,1512989940000,Closed,1513080540000,"1 Garbage , 1 Mattress",37.3605618,-121.8876914,,,171211-000195,1598363260000,1600986109000,Mattress.,IWM-ILDM-0000023176,{AAC40D37-1D38-4C64-82B7-D10FF7FE2940}
1191,1534135990000,1535482200000,WO-0000145046,1192,38123,38123,3,201727,Debris & Illegal Dumping,1534110790000,Closed,1535457000000,,37.31035275,-121.88314296,,,180812-000227,1598363221000,1600986109000,Mattresses along sidewalk,IWM-ILDM-0000038123,{992AFA3C-FCD6-46EF-8330-65CD294AF4EB}
1192,1542933489000,1543519620000,WO-0000174874,1193,44644,44644,1,249065,Debris & Illegal Dumping,1542904689000,Closed,1543490820000,1 Couch,37.31553284,-121.98671244,,,181122-000143,1598362388000,1600986109000,Abandoned cream sofa for 1 month,IWM-ILDM-0000044644,{C5669717-546C-433B-BF04-BD39E8C8F187}
1193,1533952579000,1534971720000,WO-0000144690,1194,38031,38031,7,201241,Debris & Illegal Dumping,1533927379000,Closed,1534946520000,"4 Garbage , 1 Mattress",37.32409656,-121.8470002,,,180810-000484,1598363340000,1600986109000,Mattress leaning against nearby tree,IWM-ILDM-0000038031,{3B1AA08D-2CEF-4EFB-AEDA-59D8BFEED7E4}
1194,1497111378000,1497700800000,WO-0000037630,1195,14678,14678,7,7499,Debris & Illegal Dumping,1497086178000,Closed,1497675600000,,37.31151941,-121.84232175,,,170610-000008,1598362530000,1600986109000,"Blue shopping cart, perhaps homeless collection",IWM-ILDM-0000014678,{BE43522D-1848-4C31-AE89-028B8A9BF105}
1195,1519849020000,1520091540000,WO-0000099344,1196,27539,27539,3,,Debris & Illegal Dumping,1519820220000,Closed,1520062740000,"1 Construction Debris , 1 Couch , 6 Garbage , 21 Mattress",37.361957,-121.885939,,,,1598363293000,1600986109000,Couch,IWM-ILDM-0000027539,{EBCC1839-3893-4810-BE6B-6EA9D41421B6}
1196,1625617661000,1625843280000,WO-0000439891,1197,113832,113832,6,765046,Debris & Illegal Dumping,1625592461000,Closed,1625818080000,"4 Mattress , 3 Other Furniture",37.31936693,-121.9182147,,,210706-001114,1623276110000,1625893326000,On the side of the sound wall across the address provided,IWM-ILDM-0000113832,{76692E2F-7F0D-41D2-8575-6A8C87C938E8}
1197,1560663503000,1560792960000,WO-0000233522,1198,57616,57616,3,346432,Debris & Illegal Dumping,1560638303000,Closed,1560767760000,,37.35725569,-121.88917357,,,190615-000268,1598362619000,1600986109000,There is a homeless encampment that has a lot of trash. They have taken over 1/3 of the block on the corner of 13th St. & E. Mission St.,IWM-ILDM-0000057616,{7CF5254B-74D7-480B-96E5-61CB8BB6341A}
1198,1550678613000,1550689080000,WO-0000197852,1199,49714,49714,3,287519,Debris & Illegal Dumping,1550649813000,Closed,1550660280000,"5 Garbage , 3 General Debris , 6 Hazardous Waste , 6 Universal Waste",37.32114024,-121.88600924,,,190220-000065,1598362906000,1600986109000,Trash in alley.,IWM-ILDM-0000049714,{9A138583-2FAB-49C3-853A-EF81EF94EB99}
1199,1642703197000,,WO-0000484425,1200,126367,126367,2,913229,Debris & Illegal Dumping,1642674397000,Closed,,,37.2617968,-121.8281929,,,220120-000241,1640106070000,1642726872000,It isn’t on private property. It is on a city sidewalk…you’re website won’t let me choose the exact spot.,IWM-ILDM-0000126367,{10A4C633-B6C3-4BF1-9172-5DFA438A67BD}
1200,1625617801000,1626811200000,WO-0000439894,1201,113761,113761,7,765051,Debris & Illegal Dumping,1625592601000,Closed,1626786000000,,37.30373118,-121.84687245,,,210706-001119,1624226501000,1626843717000,"My neighbor has no respect with his neighbors , because he/she kept dumping in front my house.  Please confront this guy, across  street Umbarger",IWM-ILDM-0000113761,{CF1704B1-9E3C-47CC-A416-926A2287A3E7}
1201,1527699701000,1528229400000,WO-0000122329,1202,32701,32701,7,166709,Debris & Illegal Dumping,1527674501000,Closed,1528204200000,"1 Construction Debris , 4 Garbage",37.31724624,-121.83407452,,,180530-000163,1598362711000,1600986109000,Nisich Drive turn right off Bikini. Various trash and items dumped.,IWM-ILDM-0000032701,{67174C3F-E17C-4CCC-966D-B325D11AB18D}
1202,1655880344000,1655998800000,WO-0000514259,1203,135730,135730,5,1024514,Debris & Illegal Dumping,1655855144000,Closed,1655973600000,"1 Couch , 2 Mattress",37.357038,-121.8472097,,,220621-001314,1653429769000,1656046972000,Sidewalk of Jose Figures Ave,IWM-ILDM-0000135730,{60280A8C-3111-41FE-B507-86590B4B4231}
1203,1529993417000,1531165560000,WO-0000130395,1204,34511,34511,4,178534,Debris & Illegal Dumping,1529968217000,Closed,1531140360000,1 Tire,37.40362197,-121.8470183,,,180625-000710,1598363221000,1600986109000,"Someone illegally disposed of an unwanted spare tire (without the rim) at the corner of Pinnacle Dr and Autumn Ridge Ln, under the street sign.",IWM-ILDM-0000034511,{E24B1055-C826-4451-A8ED-63C07EFB8D50}
1204,1532388672000,1532449380000,WO-0000138923,1205,36633,36633,7,191457,Debris & Illegal Dumping,1532363472000,Closed,1532424180000,,37.28221897,-121.83861528,,,180723-000449,1598363304000,1600986109000,Steel pipe and pole pipe very dangerous please pick up,IWM-ILDM-0000036633,{B3914EFF-1903-4209-AD50-1FE164226DC9}
1205,1585068600000,1586460540000,WO-0000325194,1206,78334,78334,3,,Debris & Illegal Dumping,1585043400000,Closed,1586435340000,,37.348369,-121.890036,,,,1598363349000,1600986109000,C/S- N 8TH ST  GARBAGE DUMPED ON CURB,IWM-ILDM-0000078334,{69926B64-B4B6-493E-85E5-1C1A2F1EF505}
1206,1499899800000,1500505207000,WO-0000040632,1207,15685,15685,8,,Debris & Illegal Dumping,1499874600000,Closed,1500480007000,,37.281583,-121.806661,,,,1598363325000,1644606318000,couch,IWM-ILDM-0000015685,{02A9C835-2DC4-4DC0-9C9E-66FAB23994B4}
1207,1594693065000,1594837380000,WO-0000354003,1208,87873,87873,3,571700,Debris & Illegal Dumping,1594667865000,Closed,1594812180000,1 Couch,37.33214572,-121.87347364,,,200713-000623,1598362476000,1600986109000,Reed,IWM-ILDM-0000087873,{DE95CD34-B7A0-42CF-8E4E-A4E2EE51F0DA}
1208,1523307540000,1541010420000,WO-0000109503,1209,29811,29811,6,,Debris & Illegal Dumping,1523282340000,Closed,1540985220000,,37.323231,-121.900692,,,,1598362971000,1600986109000,sweepers request in front of house,IWM-ILDM-0000029811,{F8797C31-64B3-4B15-8894-864606BB353E}
1209,1576164900000,1576165080000,WO-0000291187,1210,70296,70296,2,,Debris & Illegal Dumping,1576136100000,Closed,1576136280000,1 Mattress,37.260923,-121.80487,,,,1598362717000,1600986109000,@ Bendorf Dr mattress,IWM-ILDM-0000070296,{F480A22B-6D34-40AC-BECB-5EC57CB05330}
1210,1547500641000,1547668800000,WO-0000187736,1211,47684,47684,5,269397,Debris & Illegal Dumping,1547471841000,Closed,1547640000000,,37.37271146,-121.85489237,,,190114-000327,1598362619000,1644606318000,Air conditioner and auto side panel,IWM-ILDM-0000047684,{00DA24CF-025E-4B24-AF9D-D58B84A514C2}
